GAMES,ROUNDS,HitSpacesInRow4,AdjMisses4,NonMissSpaces14,NonMissSpaces24,NonMissSpaces34,NonMissSpaces44,NonMissSpaces54,NoDiagHitsWithAdjHit4,HitSpacesInRow5,AdjMisses5,NonMissSpaces15,NonMissSpaces25,NonMissSpaces35,NonMissSpaces45,NonMissSpaces55,NoDiagHitsWithAdjHit5,HitSpacesInRow3,AdjMisses3,NonMissSpaces13,NonMissSpaces23,NonMissSpaces33,NonMissSpaces43,NonMissSpaces53,NoDiagHitsWithAdjHit3,HitSpacesInRow2,AdjMisses2,NonMissSpaces12,NonMissSpaces22,NonMissSpaces32,NonMissSpaces42,NonMissSpaces52,NoDiagHitsWithAdjHit2
48170,58,0.0520893117872588,-0.442950608988503,-0.405039806867785,-0.465796427691407,-0.521463467152195,-0.504924041884208,-0.634544849276651,1.3628404933349,0.275899257316311,-0.271616977413359,-0.184774708930009,-0.334068228705281,-0.4118091738181,-0.302323492281442,-0.452611590156724,0.876350162352543,-0.115381342729565,-0.685952299287188,-0.282840341753615,-0.403105780140297,-0.519307347589726,-0.663783601994144,-0.676986370808911,1.7593803218398,-0.236903815719456,-0.68472031076162,-0.270248792306751,-0.441484531712009,-0.563406738794296,-0.635132861401119,-0.54516421313828,1.3398053412491
48180,57,0.0510356458235768,-0.47088866949003,-0.397365767115529,-0.471364710007667,-0.514246606013975,-0.499062439030957,-0.634544849276651,1.35614463342206,0.31310243865595,-0.240637159758911,-0.184774708930009,-0.329109593622174,-0.4118091738181,-0.29729233674294,-0.452611590156724,0.876350162352543,-0.122418359498929,-0.585040325167037,-0.300838147951069,-0.412032060556331,-0.489492355046727,-0.654003803264981,-0.67476024501621,1.78562907288566,-0.254235082489301,-0.662995915088593,-0.269152021923552,-0.42746551497589,-0.575315398074528,-0.629616313824468,-0.531361655365296,1.28471562409143
48190,55,0.126090246618761,-0.468336292570988,-0.400273926137731,-0.470397778460006,-0.507837024385339,-0.49367400724344,-0.634922476501976,1.36916925514999,0.339939965524961,-0.277330356653245,-0.189785076062309,-0.326646948679997,-0.402136918863115,-0.291669335262605,-0.452611590156724,0.869554090903578,-0.176688431770508,-0.62554524194664,-0.307018152871268,-0.399565796259078,-0.496067305700676,-0.622178332900635,-0.670349562777554,1.77204486625232,-0.24370595296357,-0.65958966580056,-0.258857135336334,-0.464289481415989,-0.568759189693591,-0.59383605395615,-0.507323241434841,1.2884540457169
48200,55,0.102432010608207,-0.495625588205246,-0.406118644647826,-0.467063840575733,-0.484454616892949,-0.503160865482221,-0.630151720785488,1.37745321177477,0.224450735407779,-0.315892600002693,-0.204983394172088,-0.331555198562999,-0.381373421647869,-0.298086631751286,-0.457484106674476,0.869675355328539,-0.257032734522237,-0.657420554084553,-0.309787233143988,-0.399281431836011,-0.501293413800403,-0.641059653842802,-0.659314108769486,1.77054880489092,-0.312646140740421,-0.629850560657549,-0.256474337190393,-0.472036027675507,-0.559272438629644,-0.603954248393335,-0.520090622034554,1.22207406439976
48210,53,0.03785714902262,-0.508359215275951,-0.406118644647826,-0.473453813108332,-0.484454616892949,-0.495625518283301,-0.625906786622775,1.3621163430604,0.224150399415714,-0.294356136494418,-0.201826768773799,-0.331845814386532,-0.381373421647869,-0.298086631751286,-0.44807971404469,0.880583683789512,-0.229891327458717,-0.607795607477117,-0.309097345491999,-0.401045205913569,-0.482888357233099,-0.644608267996876,-0.641636199743759,1.7720859992686,-0.240909479896974,-0.59061079281777,-0.273688016940435,-0.452450110662545,-0.580417799979424,-0.599646733522468,-0.505972015257579,1.28254860845824
48220,54,0.057064737808468,-0.446401693486181,-0.405269017103844,-0.473453813108332,-0.49606197140499,-0.509676862714141,-0.618896145307878,1.3848508226481,0.224872707190074,-0.331897625303552,-0.215166196940243,-0.325973532230758,-0.383883674825505,-0.293315113679266,-0.425703447939399,0.876269655022672,-0.228059950561334,-0.679642487944771,-0.310110383722515,-0.404991295547755,-0.479496015362579,-0.651803053892333,-0.63696956005354,1.76249840894824,-0.252619329614425,-0.462807665741954,-0.274803222726536,-0.452865146250772,-0.556791048995743,-0.611060793260145,-0.512548917646494,1.29937807253671
48230,55,0.131055513119717,-0.47693301860462,-0.388135302005647,-0.471968826556212,-0.487959542593734,-0.517875856547978,-0.640131203328938,1.39176229266708,0.193171414622042,-0.355351935550475,-0.218263919453605,-0.320927350533822,-0.378748526361623,-0.303077031902701,-0.425703447939399,0.874106284102361,-0.149585798219433,-0.62099959846066,-0.308323848724444,-0.411949841129422,-0.482513656684231,-0.64820981949946,-0.637041141683893,1.80800591992967,-0.200286800298147,-0.46711166307727,-0.260576823233168,-0.448170778199156,-0.529575289444918,-0.592278673039559,-0.493549286364374,1.30183506434223
48240,56,0.0833422497139513,-0.497316997624425,-0.383518966147865,-0.477695984962013,-0.509229845027459,-0.520857179759919,-0.635136874779106,1.39198887328174,0.222331022546793,-0.345158941759062,-0.218263919453605,-0.320927350533822,-0.378748526361623,-0.298561057812238,-0.425703447939399,0.874106284102361,-0.192443843095294,-0.658993479478186,-0.303183055892143,-0.416517691750983,-0.474886478556665,-0.639487160158587,-0.640889888524947,1.77583532250131,-0.21322959231982,-0.505449649857204,-0.251901556293108,-0.4386067383929,-0.511990515781951,-0.576085946869258,-0.48398415498209,1.29539418203203
48250,54,0.092286191105211,-0.50761539492064,-0.386540429228898,-0.477695984962013,-0.504007879797356,-0.507102399038567,-0.629852239477323,1.39931452030689,0.257476907834865,-0.331287595737223,-0.218263919453605,-0.320927350533822,-0.375145712978304,-0.291977156205731,-0.425703447939399,0.879463505666267,-0.219575932530319,-0.672099217810285,-0.30493148381763,-0.417907640385031,-0.502644541180054,-0.65192681559201,-0.636365203894447,1.80418003984249,-0.259374234277796,-0.501353245252997,-0.26293575759551,-0.422238655342864,-0.508913832196409,-0.577251273962985,-0.523786805931174,1.29885534580468
48260,55,0.143166572117434,-0.465729703342597,-0.38049896927184,-0.471103523635958,-0.504007879797356,-0.503872148140587,-0.637109723361833,1.40187233268871,0.225723550194522,-0.356236521925979,-0.214401608190847,-0.338619514340277,-0.3899729607735,-0.318686096171131,-0.42611567880092,0.880180055996299,-0.151487812316467,-0.624701345121756,-0.282077242568707,-0.423224926648963,-0.504864533408175,-0.65049860298272,-0.631352915876302,1.8048890028341,-0.290690941750567,-0.482401965546141,-0.226771455505013,-0.447339261303546,-0.512712661666711,-0.560567575342705,-0.51715751315601,1.31963382690138
48270,57,0.187989200231546,-0.429182025813997,-0.38049896927184,-0.465667859395344,-0.504007879797356,-0.49697610818146,-0.637109723361833,1.40729450777826,0.255057814105884,-0.343762907827616,-0.214401608190847,-0.338619514340277,-0.3899729607735,-0.318686096171131,-0.422825961011805,0.882839213728273,-0.274509101014034,-0.698236145106717,-0.272204694543132,-0.45495197369222,-0.516025945082135,-0.654186233541086,-0.649157637842007,1.73374957568911,-0.256878891959458,-0.521013948763401,-0.245402245442661,-0.451313195431219,-0.53132783774575,-0.590729747506214,-0.524839266266467,1.27608249660408
48280,61,0.211865274628062,-0.388874493754725,-0.38049896927184,-0.467266208992052,-0.504007879797356,-0.48882838360185,-0.631736127539355,1.41265474196225,0.255057814105884,-0.343762907827616,-0.214401608190847,-0.338619514340277,-0.3899729607735,-0.318686096171131,-0.422825961011805,0.882839213728273,-0.0491689422203428,-0.613944004440742,-0.29231087893346,-0.447635235055495,-0.470724066325924,-0.630089951293,-0.623150465165375,1.75326627638804,-0.221926048188646,-0.62704049423338,-0.247150766423226,-0.445107835092055,-0.521190316834377,-0.602031772829644,-0.528877924580313,1.30875738677712
48290,55,0.23766328534049,-0.38017248011223,-0.38049896927184,-0.467266208992052,-0.497797885352415,-0.477240915691315,-0.631736127539355,1.40837927479844,0.282558277914664,-0.337070575848863,-0.212287646516866,-0.338169061294278,-0.374957793658665,-0.319946827603512,-0.422825961011805,0.896426188479034,-0.0816755099693288,-0.674831351295365,-0.287111722416858,-0.445872091103675,-0.459105331456119,-0.640864104237616,-0.626657956126488,1.73307367742634,-0.112352389307902,-0.536966289544599,-0.26476195390057,-0.428833870221197,-0.520622065465867,-0.595408858810444,-0.528696981029618,1.37048096946348
48300,54,0.22929645692878,-0.389201447929089,-0.386681328819984,-0.472613800928879,-0.497797885352415,-0.48064414086724,-0.631736127539355,1.41065334035909,0.218497377744249,-0.393759158921399,-0.218113247787001,-0.341814964910134,-0.406535835313739,-0.32144775385098,-0.442595491194172,0.902340274186314,-0.105763075436207,-0.649730928835451,-0.294336371035112,-0.454227587094724,-0.456601053361793,-0.622470454008225,-0.645500294371896,1.74118306238222,-0.180932576442813,-0.453831701036389,-0.278286273673555,-0.4133601076488,-0.515258429071925,-0.565508606820024,-0.525664217639434,1.38422771524388
48310,59,0.224779302173852,-0.435926367113579,-0.382081044108564,-0.475081425131669,-0.484089922482715,-0.49642656817519,-0.637390706533683,1.40688217473651,0.273416121585352,-0.362279690774125,-0.218113247787001,-0.341814964910134,-0.406535835313739,-0.32144775385098,-0.431875643995388,0.906006146013351,-0.119719901892175,-0.601600773732995,-0.276812484981701,-0.448893567681373,-0.462293421630409,-0.618619990087945,-0.655354357554867,1.71808466517726,-0.137694670889529,-0.53714645638065,-0.27107027086187,-0.422979846979728,-0.535400769097539,-0.566125154835872,-0.517637584752711,1.3694444349293
48320,54,0.201150404995729,-0.403506825068227,-0.386394018160544,-0.479334646956672,-0.489506477817868,-0.481890572326866,-0.636549700795478,1.40972921444911,0.31064152499435,-0.314013161245938,-0.214516520527248,-0.336572126561278,-0.41020579299173,-0.32144775385098,-0.43512386842976,0.906915639337537,-0.134207984441068,-0.529018896795366,-0.283335019195654,-0.448893567681373,-0.460146530441418,-0.622115950735863,-0.659041620569364,1.7243480466196,-0.232908697275638,-0.554949433986258,-0.255424488771565,-0.437159263411471,-0.555731106377298,-0.54448937959896,-0.535116818725677,1.35683757665648
48330,61,0.192750351314233,-0.45839618111348,-0.388439835897774,-0.48485368472098,-0.492766616663394,-0.481870853771831,-0.62792512899121,1.40673663347789,0.335832346302055,-0.289684191763395,-0.214516520527248,-0.336572126561278,-0.41020579299173,-0.318288973041045,-0.43512386842976,0.912786920784432,-0.159992916919845,-0.557454771927513,-0.269936543626144,-0.449717135005311,-0.455132373632126,-0.642902559520031,-0.63042039218824,1.73082627416237,-0.174404542735655,-0.540647842411876,-0.245377001272586,-0.43332066512948,-0.530838675586245,-0.565386623267189,-0.542155939612707,1.40871816433871
48340,53,0.0900155542296806,-0.495658663051931,-0.399573417984278,-0.480358880004172,-0.468778311334139,-0.483764683047454,-0.624435179855459,1.39046370698244,0.292103951315673,-0.313272339362068,-0.221987646851729,-0.336572126561278,-0.41020579299173,-0.318288973041045,-0.433153945847323,0.909096899101615,-0.163342001243086,-0.583845782620625,-0.261372372471039,-0.46446313557765,-0.453719795762989,-0.648635159192419,-0.619057144230036,1.72497672949215,-0.258981876534983,-0.569252691423875,-0.23774756944733,-0.439984367927481,-0.521690682856536,-0.578197763709882,-0.519661913064129,1.40408367067425
48350,62,0.109750168430592,-0.505904972268994,-0.40038464512295,-0.472782807458813,-0.467830597797238,-0.516240430370498,-0.637407503810682,1.36102423637536,0.350645890162625,-0.26494091338841,-0.216673204554911,-0.336572126561278,-0.41020579299173,-0.318288973041045,-0.429235458571442,0.909096899101615,-0.139741826251013,-0.599366136863449,-0.267523820417838,-0.459337803271605,-0.442948905584357,-0.646742633042936,-0.615528618164542,1.73840266621565,-0.265424144005422,-0.637581104509731,-0.230522408218153,-0.441872851575723,-0.502243553904753,-0.560355636093538,-0.520647886118345,1.43643039377297
48360,57,0.0437089926160056,-0.517175137764637,-0.39667434611124,-0.477169025941281,-0.464135868804873,-0.517622955007208,-0.637407503810682,1.34833463508443,0.272104675808777,-0.328425240242074,-0.216673204554911,-0.330358941343402,-0.415092228775256,-0.331256794715625,-0.42197604192523,0.896690007179147,-0.178815478323292,-0.648680454290658,-0.270132794470015,-0.462890767952763,-0.447967451222208,-0.641096964984966,-0.63301327414618,1.74022380775221,-0.287297563383414,-0.593136497632639,-0.22837430773895,-0.449179039519166,-0.516024931248724,-0.560634938067745,-0.509768624609224,1.44866577802357
48370,56,0.0518294755704494,-0.545970107637128,-0.403596898139871,-0.464162498188092,-0.460152313876134,-0.520181073340733,-0.63234929337155,1.35365811742743,0.274332582844418,-0.342157468111082,-0.216673204554911,-0.330358941343402,-0.415092228775256,-0.326461077435945,-0.42197604192523,0.891063924013956,-0.0607405939708053,-0.596609312632022,-0.27583219275961,-0.448755394191591,-0.439492424280126,-0.645220327495346,-0.641533584798011,1.77748556111124,-0.359947325209706,-0.510283957784897,-0.214540348059449,-0.459402799311458,-0.529361626892933,-0.541245357513587,-0.541047422036039,1.47015663480296
48380,56,0.074534904911509,-0.513508615476789,-0.406122798773395,-0.472008585436595,-0.456183348495256,-0.517659437055677,-0.63234929337155,1.3591973273069,0.269763512535911,-0.352792295857819,-0.216673204554911,-0.338126490978127,-0.415092228775256,-0.331318620494497,-0.420204981605848,0.899405237469132,-0.135818320830717,-0.60374654299221,-0.289252133782547,-0.452555794018702,-0.46776525351863,-0.624590752101085,-0.625109358649788,1.76838285690158,-0.312574598981477,-0.616654112964396,-0.228384281863066,-0.464001056887407,-0.515350408006366,-0.523750159569692,-0.580501083208391,1.45500899821874
48390,61,0.0834932917535142,-0.467120849987644,-0.402356124175074,-0.465616896917159,-0.459032414560314,-0.51303618975879,-0.647405385007055,1.36961620142701,0.284692836267246,-0.331677661418965,-0.216673204554911,-0.338126490978127,-0.415092228775256,-0.331318620494497,-0.420204981605848,0.899405237469132,-0.169974105353569,-0.632318365338633,-0.286655601035738,-0.462121229602652,-0.464235516590232,-0.631814542408211,-0.635472905992286,1.7592511510226,-0.333823285879832,-0.661211351680617,-0.212728423827153,-0.450337737662328,-0.522134259316213,-0.538960945386818,-0.60330266472966,1.4642217457657
48400,56,0.0807266645730331,-0.498118892203918,-0.407977314305752,-0.45950643350722,-0.466980175989504,-0.515640070554728,-0.64073728080493,1.3643103514346,0.300594658653872,-0.325893779605609,-0.216673204554911,-0.338126490978127,-0.415092228775256,-0.329355384065087,-0.420204981605848,0.903262384622772,-0.0642045871280338,-0.560151316184906,-0.289358423822352,-0.47358400507304,-0.470942974608283,-0.608840610624691,-0.618654909471922,1.78178091884531,-0.320127508980489,-0.58561114117321,-0.213020708342531,-0.441589772556303,-0.524248064851396,-0.539405853214029,-0.590542744116065,1.50112695878378
48410,58,0.0958428400085331,-0.499122203464221,-0.403757169168008,-0.466097783137793,-0.462947615165625,-0.515764830573729,-0.641193952443668,1.39272661169271,0.327209560771608,-0.311226212928499,-0.216673204554911,-0.338126490978127,-0.415092228775256,-0.326657046540531,-0.420204981605848,0.906154009905605,-0.0303394742322145,-0.540337999192026,-0.282657967907916,-0.480345719631744,-0.4788634271077,-0.61106072118218,-0.603382713506534,1.7998943850102,-0.286762799949989,-0.663286508855595,-0.197496395821175,-0.427206411211461,-0.538877004569261,-0.508631179238992,-0.584940091701649,1.4618578889049
48420,57,0.149014103387944,-0.4717571335009,-0.403757169168008,-0.466097783137793,-0.462947615165625,-0.515764830573729,-0.634087751900261,1.39272661169271,0.333594765370261,-0.286939132095741,-0.210773978512955,-0.338126490978127,-0.409791042123763,-0.326744428388041,-0.425560958987455,0.911770551264587,-0.118148238281206,-0.576871321828265,-0.286648223446282,-0.484167424550724,-0.488867179686686,-0.591153554212147,-0.601079704646498,1.7849290932125,-0.256160454699703,-0.596330821663566,-0.213784990871725,-0.400768255664317,-0.551624515726237,-0.488386318022345,-0.591688168506513,1.55820196413179
48430,56,0.175972534659899,-0.449866337290617,-0.39806772994796,-0.468585861311026,-0.459134780811539,-0.512045197636863,-0.634087751900261,1.40343671404942,0.354148535997011,-0.274551998280596,-0.210773978512955,-0.337213678476109,-0.409791042123763,-0.326744428388041,-0.425560958987455,0.916479604406691,-0.182759734405267,-0.657790777713829,-0.282074344940577,-0.501082410817281,-0.503362225188936,-0.604173356087513,-0.602683694687908,1.7556439724169,-0.358160854873474,-0.588375839648871,-0.227724660151496,-0.445588171658185,-0.584739653651808,-0.46155991638556,-0.57756791080546,1.52837582886472
48440,54,0.13443419911784,-0.472956668373502,-0.406094285804037,-0.460527703525881,-0.457926775973052,-0.511366628045414,-0.637836945483107,1.41292512042225,0.287633770182318,-0.309533179440589,-0.21840071684058,-0.337213678476109,-0.419202840378023,-0.331681208866272,-0.425560958987455,0.919458678076927,-0.228956278136837,-0.564882627830169,-0.299243214260765,-0.500363056384266,-0.509581620990068,-0.590326881313186,-0.614025257281903,1.8083151844382,-0.330299213956854,-0.584421176171276,-0.238100694960797,-0.410796897037561,-0.596250809822306,-0.440649484602255,-0.588026115604982,1.49802611231467
48450,60,0.050812385396492,-0.531262072022775,-0.419262886175558,-0.471047877389932,-0.462029360933259,-0.511243279148923,-0.642222939908487,1.39999414807021,0.319906052419024,-0.297041199868055,-0.21840071684058,-0.337213678476109,-0.413172728321885,-0.33743042827577,-0.417104574857672,0.913723515011129,-0.207420090636947,-0.592636152450763,-0.310631115293657,-0.49000791735559,-0.519005382353705,-0.558390103609957,-0.595565583609126,1.82391852651508,-0.155125864558558,-0.539469900163583,-0.251562450380899,-0.373343183101257,-0.582555216436705,-0.44964528925259,-0.596019868227085,1.50254297223316
48460,54,0.0760280978152649,-0.532363086214371,-0.412334470969268,-0.481191509578842,-0.460719675725359,-0.501995291433929,-0.644624323462968,1.40301121246897,0.245954459849479,-0.35500576224582,-0.21840071684058,-0.33713758872583,-0.417370341130042,-0.33743042827577,-0.422697197948839,0.901758086160725,-0.237613526063322,-0.638366028771342,-0.303709250626454,-0.489509350603074,-0.509254684642937,-0.557596196912502,-0.630547168430345,1.81876173176881,-0.296282684744307,-0.520009179201557,-0.254790372782276,-0.367872415282746,-0.594919686640703,-0.432901101906269,-0.586358526379906,1.43778028224817
48470,57,0.0733495901693956,-0.546006244566601,-0.408706466551759,-0.481248465301631,-0.466023353040259,-0.501995291433929,-0.641366864670574,1.4105383353747,0.225765349260359,-0.327676722094405,-0.226170350803788,-0.33713758872583,-0.417370341130042,-0.33743042827577,-0.428106646475949,0.891886124510584,-0.167666831964477,-0.618031576992122,-0.313851934521349,-0.471368872501812,-0.500194726705214,-0.570954329508376,-0.61444240310942,1.80336205293938,-0.358334684000999,-0.618281916656208,-0.256055950278951,-0.342314060135669,-0.595520623414018,-0.420454593489187,-0.581950272380664,1.37676873983467
48480,52,0.0931164784350093,-0.535762912801068,-0.39771094657614,-0.494871292525946,-0.486956749798277,-0.490061066326369,-0.625253683230081,1.42842380861315,0.129796810507966,-0.38238465972267,-0.231753993618262,-0.333724847742119,-0.409629501014977,-0.334321493781091,-0.430969727470613,0.861361634787659,-0.155296599981505,-0.547383093915177,-0.294541638314449,-0.476078879350648,-0.496193738306208,-0.5607124611145,-0.627289492682341,1.79445039807774,-0.384601197779252,-0.622772130832547,-0.265668269689256,-0.3679526210447,-0.583285290990119,-0.451207537313785,-0.583619956366497,1.31413748821853
48490,59,0.104712889690141,-0.484471844050014,-0.395498494989363,-0.501352898436576,-0.486956749798277,-0.490061066326369,-0.63084450509621,1.43068180911716,0.165048985517374,-0.356122208105093,-0.231753993618262,-0.333724847742119,-0.403191999131273,-0.334321493781091,-0.430969727470613,0.873130726972542,-0.0925738560287133,-0.601254296216033,-0.29165232731528,-0.477967475885477,-0.472129717797042,-0.570411592705934,-0.627418483540415,1.79172573716503,-0.285336989432312,-0.557569851805001,-0.287771929219075,-0.353015630721453,-0.583750604718904,-0.480012320356894,-0.552772448069594,1.36319614918159
48500,55,0.111698512695858,-0.486024450337257,-0.389984817657732,-0.506923012701935,-0.49076285721045,-0.478639559276844,-0.629254910816469,1.44876373979873,0.179636685742879,-0.34421856856934,-0.231753993618262,-0.333724847742119,-0.403191999131273,-0.334321493781091,-0.423541505940757,0.880541714817605,-0.0896512913496056,-0.491670137653163,-0.295347462458844,-0.475451813871682,-0.488165486338199,-0.544416565247311,-0.624251132627479,1.80649222064486,-0.234059754483554,-0.571899161158219,-0.284324292774236,-0.376494199244263,-0.584601261760016,-0.459688387338282,-0.56362944587663,1.36922914742406
48510,54,0.141856830420424,-0.434913800821558,-0.386643385796158,-0.506923012701935,-0.49076285721045,-0.465588813650245,-0.629254910816469,1.46324001722687,0.269764795634083,-0.323862595432928,-0.231753993618262,-0.333724847742119,-0.377688784873085,-0.341802241768075,-0.418108306555299,0.884477485689777,-0.0385983462854682,-0.449846606428359,-0.301172609431723,-0.472069887892666,-0.482809319993417,-0.521609232083685,-0.635066461136742,1.83522668172606,-0.296860013812817,-0.551760590246211,-0.292744097991646,-0.383297723365139,-0.592026783622858,-0.459092858556594,-0.586937965845102,1.42108386471083
48520,51,0.11932999751091,-0.413266563772003,-0.384475417967288,-0.485438648286379,-0.485784283240952,-0.470542891460088,-0.629396238244673,1.45836304031552,0.252987755982691,-0.337176328161173,-0.23283873903236,-0.333724847742119,-0.382965836204753,-0.336481211499833,-0.418108306555299,0.865797588531175,-0.1957707767906,-0.495076999810502,-0.303070950053179,-0.489204488834322,-0.495446052280138,-0.506607042506644,-0.64876181605191,1.77746905970331,-0.320661430433853,-0.566525896438261,-0.291554308911278,-0.383719047225552,-0.577251962779179,-0.470709113728302,-0.58814567188253,1.3731681346221
48530,54,0.0606847527373406,-0.47197297838923,-0.384475417967288,-0.493722392715485,-0.494060992372338,-0.474727856164733,-0.629138605679903,1.4380424519292,0.252987755982691,-0.337176328161173,-0.23283873903236,-0.333724847742119,-0.382965836204753,-0.336481211499833,-0.418108306555299,0.865797588531175,-0.273411577260366,-0.501899633345101,-0.310985182742454,-0.488327583132561,-0.505259111809397,-0.50329095490861,-0.663324707033545,1.76614113731225,-0.317660213698389,-0.602199356108945,-0.294431064720783,-0.381550701885775,-0.579181602183215,-0.459114475741856,-0.577932774863583,1.37957304335353
48540,56,0.0235813647803832,-0.509218608930862,-0.390072503903894,-0.486880216597335,-0.516043218515943,-0.467380633818846,-0.633880534499154,1.42947600782002,0.252987755982691,-0.337176328161173,-0.23283873903236,-0.333724847742119,-0.382965836204753,-0.336481211499833,-0.418108306555299,0.865797588531175,-0.378613809708684,-0.619045896775036,-0.307863461245245,-0.485997189689053,-0.50903271811972,-0.517896996320538,-0.648223093110463,1.73210972116682,-0.227906146453728,-0.609399232245042,-0.299820189198732,-0.348428430112864,-0.585462549307616,-0.447243126477084,-0.571994300295979,1.37444975376596
48550,61,0.066406873229362,-0.480288302106283,-0.382291133880818,-0.486880216597335,-0.508223151135571,-0.467380633818846,-0.636362147717505,1.42947600782002,0.343775087722082,-0.243571551030534,-0.223725350707879,-0.333724847742119,-0.382965836204753,-0.336481211499833,-0.404725937626317,0.877446290109457,-0.283067417196629,-0.627631271236084,-0.294458402942377,-0.498590670013706,-0.508007780849517,-0.506121847562249,-0.643067030072482,1.77476425627927,-0.190661047774071,-0.673974607210972,-0.335105706338458,-0.348608570810905,-0.559602479953488,-0.460432962876979,-0.573895455826401,1.34664813605754
48560,60,0.0990694369266677,-0.430516272597246,-0.382577490737524,-0.48425563584826,-0.508708484490462,-0.46959735936025,-0.638113100865027,1.43461417275863,0.352488946969869,-0.235092914519478,-0.223725350707879,-0.333724847742119,-0.382965836204753,-0.336481211499833,-0.404725937626317,0.879509852968093,-0.263906273880614,-0.617922882584281,-0.301843265170413,-0.498590670013706,-0.514322078596345,-0.506344904177397,-0.642255800885045,1.79129040618678,-0.0687748904509672,-0.60987306172842,-0.382716656854517,-0.332382086000584,-0.554871085321673,-0.466566690182514,-0.600096959255174,1.37178580200836
48570,53,0.0627293684059695,-0.482532140481444,-0.385804196706546,-0.497465971223327,-0.498587205690029,-0.475391869926818,-0.640629348537912,1.4185958415558,0.363689701483056,-0.22424988094831,-0.223725350707879,-0.333724847742119,-0.382965836204753,-0.336481211499833,-0.402100024131815,0.882130684889846,-0.0944814609917313,-0.530540707905467,-0.273096044686944,-0.481211602322236,-0.515554905722249,-0.504004526191848,-0.656215395001884,1.82417790959332,-0.158510753746151,-0.542343060034591,-0.383298034838606,-0.331213224225629,-0.545849819024869,-0.492659354867876,-0.597402951214718,1.31605830881206
48580,58,0.111588301300522,-0.428364911425426,-0.385804196706546,-0.497465971223327,-0.498587205690029,-0.475391869926818,-0.627569707866078,1.43162587997383,0.340846345787314,-0.226648730534009,-0.223725350707879,-0.333724847742119,-0.382965836204753,-0.336481211499833,-0.402100024131815,0.882130684889846,-0.154291637123189,-0.426842039336547,-0.259420417419226,-0.477460485426381,-0.501410240239677,-0.517489131598942,-0.667243704748578,1.7705614042506,-0.204264791786194,-0.640546675359007,-0.389404693990384,-0.367582574117658,-0.558060310947192,-0.517535491296361,-0.559090787894616,1.31245743199056
48590,57,0.0496023116448336,-0.491275288254856,-0.399935526673517,-0.494751131761681,-0.490053758225654,-0.49217690187205,-0.607515411591695,1.42713260773796,0.211084747023265,-0.338499333320297,-0.225138515264889,-0.335401405026218,-0.385341700949049,-0.338371646250948,-0.407609820196941,0.87247932331662,-0.206902398127083,-0.466328606209981,-0.249798755589973,-0.467869168404556,-0.495451746424033,-0.522127820764103,-0.648594638067391,1.7629858978969,-0.170783686326716,-0.587218305158724,-0.395629801234454,-0.386782835422426,-0.538988155559568,-0.541618746689379,-0.588185142941165,1.33127874888831
48600,53,0.0537056084353874,-0.486509037381482,-0.399935526673517,-0.494751131761681,-0.490053758225654,-0.496039448975756,-0.607515411591695,1.4305198543046,0.235358396943408,-0.299711445073443,-0.225138515264889,-0.335401405026218,-0.386391098767585,-0.34518384881932,-0.407609820196941,0.869164762517415,-0.269079468239458,-0.526623978000457,-0.269326775305345,-0.459367786279849,-0.475983848870454,-0.531704664845907,-0.659985936282778,1.76356507858171,-0.295439310976729,-0.642354082869709,-0.389230069458883,-0.385084826429927,-0.549467563405454,-0.548482756927263,-0.566794823426885,1.32468572788028
48610,58,0.0856510015403569,-0.470344450694112,-0.401831981064477,-0.494751131761681,-0.495948302183169,-0.493967046352982,-0.607000099572338,1.43269240197017,0.260894970039097,-0.280310139758206,-0.221837389787802,-0.330540479058256,-0.397553185769937,-0.346914413311469,-0.400819849814168,0.881777562109066,-0.27467058789894,-0.505846141356991,-0.264028894173233,-0.479318925789397,-0.496614587579313,-0.556945607307083,-0.684696848386417,1.74879756698334,-0.252906288240638,-0.583103395949355,-0.407212247850667,-0.370869240099092,-0.549533440811122,-0.545283995949907,-0.575944301634733,1.3651968808515
48620,55,0.0780750882949806,-0.470752654792918,-0.400096190466299,-0.502772004379159,-0.495688882496221,-0.481935009415114,-0.589988673165299,1.45321989343777,0.270566504322419,-0.275614796454091,-0.219506546610507,-0.330540479058256,-0.397553185769937,-0.346914413311469,-0.400819849814168,0.884104241356325,-0.246704281446266,-0.599055224536367,-0.267781318804123,-0.47067998086228,-0.483899784426365,-0.574797694605983,-0.676095029956152,1.7637462587553,-0.324652642401859,-0.567863787766967,-0.410120706122606,-0.369445860837365,-0.538036160109821,-0.552628918607412,-0.557226279872485,1.30435397757405
48630,59,0.0551466142526744,-0.508384316389023,-0.400096190466299,-0.502772004379159,-0.499474425806168,-0.484848491699922,-0.589988673165299,1.44252489175085,0.29353738736765,-0.295798814314274,-0.216204053594995,-0.333937063499682,-0.397553185769937,-0.336231576960355,-0.394075447886255,0.887450111119304,-0.22554519474893,-0.555293288512199,-0.269696381066175,-0.468719548145492,-0.479069258432355,-0.589183565387675,-0.664492767367791,1.78542757683306,-0.306599731430446,-0.610354556588945,-0.378138402620437,-0.360977365418118,-0.539010808353268,-0.559977571732511,-0.577179819646414,1.28915338711116
